id,name,country,county,address,lat,lng,water_type,water_name,nearest_city,city_dist_km,isWaterfront,hasBeach,hasSwimming,hasBoat,hasFishing,hasSauna,listingType,bookable,website,url,facilities
69849d39c9aa3ba6f4e3dad3,Brändö Stugby Camping,AX,,"22920 Björnholma, Åland Islands",60.4247536,21.0450612,sea,,Turku,67,false,false,false,false,false,false,CAMPSITE,false,https://www.facebook.com/BrandoStugby/,https://campio.no/campsite/brando-stugby-camping,PETS|WATER|SHOWER|ELECTRICITY
69849d39c9aa3ba6f4e3dacc,Fisketorpet I Brändö,AX,,"22920 Korsö, Åland Islands",60.4108802,20.9817096,sea,,Turku,71,true,false,true,true,true,true,CAMPSITE,false,http://www.fisketorpet.fi/,https://campio.no/campsite/fisketorpet-i-brando,BBQ|BOAT|CANOE_KAYAK_STARTINGPOINT|COOKING|ELECTRICITY|FISHING|LOOKOUT_POINT|MOUNTAINBIKE|OUTDOORTOILET|PETS|PLAYGROUND|RESTAURANT|SAUNA|SHOWER|SWIMMING|TRASH|WATER|WC|WIFI
69849d39c9aa3ba6f4e3da88,Cc Camping,AX,,"Sonnbodalandet, Ahvenanmaa, Åland Islands",60.0606119,20.5118561,sea,,Turku,106,false,false,false,false,false,false,CAMPSITE,false,https://www.aland.travel/foglo-en/accommodation/cc-camping.html,https://campio.no/campsite/cc-camping-1,WC|SHOWER|LAUNDRY|WIFI|SHOP
69849d39c9aa3ba6f4e3dab1,CampingAlebo Resort,AX,,"16 Alebovägen 22270 Eckerö, Åland Islands",60.2353813,19.5436325,sea,,Uppsala,114,true,false,true,false,true,true,CAMPSITE,false,http://www.karingsund.ax/bo-hos-oss/karingsund-resort-conference-camping,https://campio.no/campsite/campingalebo-resort,BBQ|CAFE|CANOE_KAYAK_STARTINGPOINT|DUMP|ELECTRICITY|FISHING|HIKING|KIDSCLUB|LANDMARK|LOOKOUT_POINT|MINIGOLF|MOUNTAINBIKE|PLAYGROUND|POOL|RECEPTION|RESTAURANT|SAUNA|SHOWER|SUP_RENTAL|SWIMMING|TENNIS|TRASH|WATER|WC|WIFI
69849d39c9aa3ba6f4e3da9b,Söderhagen,AX,,"153-217 Degersandsvägen 22270 Bonäs, Åland Islands",60.1688985,19.5909959,sea,,Uppsala,114,true,false,true,false,false,false,CAMPSITE,false,http://www.soderhagen.ax/,https://campio.no/campsite/soderhagen,FRESHWATER|DUMP|TRASH|SHOWER|ELECTRICITY|SWIMMING
69849d39c9aa3ba6f4e3daa4,Kattnäs Camping,AX,,"288 Kattnäsvägen 22240 Hammarland, Åland Islands",60.196,19.6927,sea,,Uppsala,120,true,false,true,false,true,true,CAMPSITE,false,http://kattnas.ax/,https://campio.no/campsite/kattnas-camping,BBQ|BICYCLE|COOKING|DUMP|ELECTRICITY|FISHING|FRESHWATER|GRASS|HIKING|LAUNDRY|LOOKOUT_POINT|PETS|PLAYGROUND|SAUNA|SHOWER|SWIMMING|TARMAC|TRASH|WC|WIFI
69849d39c9aa3ba6f4e3daac,Söderö Holiday Village,AX,,"114 Skabbövägen, Emkarby 22220, Åland Islands",60.2331895,19.8073075,sea,,Uppsala,128,false,false,false,false,false,false,CAMPSITE,false,http://www.sodero.ax/,https://campio.no/campsite/sodero-holiday-village,POOL|GOLF|SHOP|PLAYGROUND|TARMAC|GRASS|DUMP|WATER|ELECTRICITY|WC|SHOWER|LAUNDRY|WIFI|PETS|HANDICAP|BAKERY|BICYCLE
69849d39c9aa3ba6f4e3dac1,Overnight Campground,AX,,"22340, Åland Islands",60.3685383,19.7758588,sea,,Uppsala,131,true,false,true,false,false,true,CAMPSITE,false,,https://campio.no/campsite/overnight-campground,SAUNA|SHOWER|WC|COOKING|PETS|WATER|TRASH|ELECTRICITY|MOUNTAINBIKE|SWIMMING|LOOKOUT_POINT
69849d39c9aa3ba6f4e3dac7,Soltuna Camping Site,AX,,"121 Getabergsvägen 22340 Îles Åland, Åland Islands",60.3852,19.8431,unknown,,Turku,133,false,false,false,false,false,true,CAMPSITE,false,https://soltuna.ax/,https://campio.no/campsite/soltuna-camping-site,CAFE|CLIMBING|COOKING|ELECTRICITY|FRESHWATER|HIKING|LOOKOUT_POINT|RESTAURANT|SAUNA|SHOWER|TRASH|WC
64b9818c90df3c000d65e7eb,Randers Fjord Camping,DK,,"Midtvasen 21, 8970 Havndal",56.60999,10.29339,fjord,(name),Randers,23,true,false,true,true,true,false,CAMPSITE,false,http://www.randersfjord.dk/,https://campio.no/campsite/randers-fjord-camping,HIKING|FISHING|PETS|FRESHWATER|TRASH|WC|SHOWER|ELECTRICITY|WIFI|SWIMMING|PLAYGROUND|COOKING|BOAT|HANDICAP|RESTAURANT
6984971d40e133886883ff97,Hjarbæk Fjord Camping,DK,,"2 Hulager 8831 Løgstrup, Denmark",56.5342,9.3316,fjord,(name),Randers,44,true,false,true,false,true,false,CAMPSITE,false,https://hjarbaek.dk,https://campio.no/campsite/hjarbaek-fjord-camping,AUTOCLEAN|BAKERY|BBQ|BICYCLE|BILLIARDS|CAFE|CANOE_KAYAK_STARTINGPOINT|CLIMBING|COOKING|DISHWASHER|DUMP|ELECTRICITY|FAMILY_WC|FARM_ANIMALS|FIREPLACE|FISHING|GRASS|HANDICAP|HIKING|LAUNDRY|LOOKOUT_POINT|MINIGOLF|MOUNTAINBIKE|NURSERY|PETS|PLAYGROUND|POOL|RECEPTION|SHOP|SHOWER|SUP_RENTAL|SWIMMING|TARMAC|TRAMPOLINE|TRASH|TUMBLEDRY|WATER|WC|WIFI|ZIPLINE
65b8be6e08c2641b1a498112,Hjarbæk Fjord Camping,DK,,"Hulager 2, 8831 Løgstrup",56.5349663044892,9.32785277800076,fjord,(name),Randers,44,true,false,true,true,false,false,CAMPSITE,false,https://business.secureholiday.net/redirection/establishment/Redirect?param=bTk4a0xnV2h1NDBDVUwrMWF5SzhEQ05HRHhmMVEyK3JmTVJQdFpScnU4OD06VUFWYlNtSVdFcFBsUUJ0UHFCUUJDZz09,https://campio.no/campsite/hjarbaek-fjord-camping-1,WIFI|PETS|CITY|LAUNDRY|DUMP|PITSTOP|ELECTRICITY|TRASH|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|BAKERY|POOL|SHOP|TANK|MOUNTAINBIKE|HIKING|CANOE_KAYAK_STARTINGPOINT|SWIMMING|LOOKOUT_POINT|BAR|BBQ|COOKING|BILLIARDS|BOAT|DEFIBRILLATOR|RESTAURANT|TV|PETANQUE
64b9818c90df3c000d65e6fe,First Camp Holbæk Fjord,DK,,"Sofiesminde Allé 1, 4300 Holbæk",55.71794,11.76087,fjord,(name),Copenhagen,51,true,true,false,false,true,false,CAMPSITE,false,https://firstcamp.dk/,https://campio.no/campsite/campone-holbaek-fjord,BAKERY|BBQ|BEACH|BICYCLE|CANOE_RENTAL|CITY|COOKING|DEFIBRILLATOR|DUMP|ELECTRICITY|FIRE_EXTINGUISHER|FISHING|FITNESS_CENTER|FRESHWATER|GOLF|HANDICAP|HIKING|KIDSCLUB|LAUNDRY|MINIGOLF|PETS|PITSTOP|PLAYGROUND|POOL|POWER_INLCUDED|RESTAURANT|SHOP|SHOWER|SKIING|TANK|TRASH|TV|WATER|WC|WIFI
64b9818c90df3c000d65e73a,Farsø Fjord Camping,DK,,"Gl. Viborgvej 13, 9640 Farsø",56.75773,9.243154,fjord,(name),Aalborg,52,true,false,true,false,true,false,CAMPSITE,false,https://www.farso-fjordcamping.dk/,https://campio.no/campsite/farso-fjord-camping,CANOE_RENTAL|SAILING|SUP_RENTAL|COOKING|CANOE_KAYAK_STARTINGPOINT|CAFE|SWIMMING|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|BAKERY|POOL|SHOP|TANK|MOUNTAINBIKE|FISHING|LOOKOUT_POINT|BAR|BBQ|DEFIBRILLATOR|RESTAURANT
64b9818c90df3c000d65e81d,Skive Fjord Camping,DK,,"Marienlyst Strand 15, 7800 Skive",56.59806,9.038064,fjord,(name),Randers,63,true,false,true,true,true,false,CAMPSITE,false,https://www.skivefjordcamping.dk/,https://campio.no/campsite/skive-fjord-camping,LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|POOL|TUMBLEDRY|TANK|BAKERY|CANOE_KAYAK_STARTINGPOINT|FISHING|SWIMMING|LOOKOUT_POINT|BBQ|COOKING|BOAT|DEFIBRILLATOR|HORSE_RIDING
6984971c40e133886883fe5c,Bauernhof Fjordviking,DK,,"11 Ølstrupvej 6950 Ringkøbing, Denmark",56.1304825,8.2958782,fjord,(name),Esbjerg,74,true,false,true,false,false,false,CAMPSITE,false,https://fjordviking.dk/,https://campio.no/campsite/bauernhof-fjordviking,SHOWER|ELECTRICITY|WATER|LAUNDRY|WIFI|PETS|DUMP|TRASH|WC|LANDMARK|SURFING|MOUNTAINBIKE|HIKING|CANOE_KAYAK_STARTINGPOINT|SWIMMING|PLAYGROUND
64b9818c90df3c000d65e740,Fjordlyst Camping,DK,,"Sønderskovvej 100, 6200 Aabenraa",55.02506,9.414484,fjord,(name),Odense,76,false,false,false,false,true,false,CAMPSITE,false,https://aabenraa-citycamping.dk/,https://campio.no/campsite/fjordlyst-camping,LAUNDRY|CITY|HIKING|WIFI|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|PLAYGROUND|SHOWER|WC|FRESHWATER|SHOP|BBQ|COOKING|BICYCLE|FISHING|DEFIBRILLATOR|HANDICAP|TANK
64b9818c90df3c000d65e7d1,Nakskov Fjord Camping,DK,,"Hestehovedet 2, 4900 Nakskov",54.83299,11.0907,fjord,(name),Odense,77,true,false,true,false,true,false,CAMPSITE,false,http://nakskovfjordcamping.dk/,https://campio.no/campsite/nakskov-fjord-camping,CITY|HANDICAP|PETS|FRESHWATER|TANK|PITSTOP|TRASH|SHOWER|BAKERY|ELECTRICITY|WIFI|MOUNTAINBIKE|HIKING|FISHING|SWIMMING|LOOKOUT_POINT|PLAYGROUND|BBQ|COOKING|BICYCLE|DEFIBRILLATOR|FIRE_EXTINGUISHER|RESTAURANT|SHOP|WC
64b9818c90df3c000d65e745,First Camp Frigård – Flensborg Fjord,DK,,"Kummelefort 14, 6340 Kruså",54.84279,9.459547,fjord,(name),Odense,87,false,false,false,false,true,true,CAMPSITE,false,www.fricamp.dk,https://campio.no/campsite/frigard-camping,LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|POOL|BAR|BBQ|COOKING|BICYCLE|BILLIARDS|FISHING|DEFIBRILLATOR|FIRE_EXTINGUISHER|RESTAURANT|SAUNA|SHOP|TANK
64b9818c90df3c000d65e7d6,Nissum Fjord Camping,DK,,"Klitvej 16, 6990 Fjand",56.31931,8.149876,fjord,(name),Esbjerg,96,true,false,true,false,true,true,CAMPSITE,false,http://www.nissumfjordcamping.dk/,https://campio.no/campsite/nissum-fjord-camping,CITY|FISHING|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|TANK|BAKERY|POOL|LANDMARK|MOUNTAINBIKE|HIKING|CANOE_KAYAK_STARTINGPOINT|SWIMMING|LOOKOUT_POINT|BAR|CAFE|BBQ|COOKING|BILLIARDS|CHARGING|FIRE_EXTINGUISHER|SAUNA|SHOP|BICYCLE
6984971b40e133886883fcbf,Autocamperpladser Vejle Marina,DK,,"Kahytsvej 6, Svajebassinet 7100 Vejle, Denmark",55.7077,9.5511,sea,,Vejle,1,true,false,true,true,true,false,CAMPSITE,false,https://vejlehavn.dk/autocamper/,https://campio.no/campsite/autocamperpladser-vejle-marina,BBQ|BICYCLE|BOAT|CAFE|CITY|COOKING|DEFIBRILLATOR|DISHWASHER|DUMP|ELECTRICITY|FAMILY_WC|FISHING|HANDICAP|HIKING|LAUNDRY|PETS|PLAYGROUND|RECEPTION|RESTAURANT|SHOP|SHOWER|SWIMMING|TARMAC|TRASH|TUMBLEDRY|WATER|WC|WIFI
64b9818c90df3c000d65e86b,Vejle City Camping,DK,,"Helligkildevej 5, 7100 Vejle",55.71506,9.562665,sea,,Vejle,2,false,false,false,false,true,false,CAMPSITE,false,http://www.vejlecitycamping.dk/,https://campio.no/campsite/vejle-city-camping,CITY|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|TANK|BBQ|COOKING|FISHING
6979fc99a1194fba81b4d285,Urban Camp Copenhagen,DK,Hovedstaden,"Vasbygade 18, 2450 København",55.65855201138768,12.55091643986097,sea,,Copenhagen,2,false,false,false,false,false,false,CAMPSITE,true,https://park4night.com/en/place/591518,https://campio.no/campsite/urban-camp-copenhagen,WC|WIFI|FRESHWATER|TANK|DUMP|SHOWER|BICYCLE|PETS|TRASH|ELECTRICITY|CITY|LAUNDRY
64b9818c90df3c000d65e880,Aalborg Familie Camping - Strandparken,DK,,"Skydebanevej 20, 9000 Aalborg",57.0552,9.885439,sea,,Aalborg,2,true,true,true,true,true,false,CAMPSITE,false,http://strandparken.dk/,https://campio.no/campsite/aalborg-familie-camping-strandparken,ANIMALPARK|BAKERY|BBQ|BEACH|BEDLINEN|BICYCLE|BOAT|CHARGING|CITY|CLIMBING|COOKING|DECK|DEFIBRILLATOR|DUMP|ELECTRICITY|FISHING|FITNESS_CENTER|FOOTBALL_PITCH|FRESHWATER|FRIDGE|GOLF|GRASS|HANDICAP|HIKING|JUMPING_PILLOW|LANDMARK|LAUNDRY|MINIGOLF|PETANQUE|PETS|PITSTOP|PLAYGROUND|POOL|RESTAURANT|SHOP|SHOWER|SPA|SWIMMING|TANK|TENNIS|TRASH|TV|WATER|WC|WIFI
6984971c40e133886883fe63,Autocamperplads,DK,,"100A Marselisborg Havnevej 8000 Aarhus, Denmark",56.1393,10.2172,sea,,Aarhus,3,true,false,true,false,true,false,CAMPSITE,false,https://www.marselisborghavn.dk/autocamper/,https://campio.no/campsite/autocamperplads-2,BBQ|BICYCLE|CAFE|CANOE_KAYAK_STARTINGPOINT|DUMP|ELECTRICITY|FISHING|HIKING|LANDMARK|LAUNDRY|LOOKOUT_POINT|MOUNTAINBIKE|PETS|PLAYGROUND|RECEPTION|RESTAURANT|SHOP|SHOWER|SWIMMING|TARMAC|TRASH|TUMBLEDRY|WATER|WC|WIFI
64b9818c90df3c000d65e87f,Aalborg Camping,DK,,"Skydebanevej 50, 9000 Aalborg",57.05401,9.871951,sea,,Aalborg,3,false,false,false,false,false,false,CAMPSITE,false,http://www.aalborgcamping.dk/,https://campio.no/campsite/aalborg-camping,HIKING|CITY
6984971b40e133886883fca6,City Camp,DK,,"Prags Blvd. 69, 2300 København, Denmark",55.6704968,12.6241101,sea,,Copenhagen,4,true,false,true,false,true,false,CAMPSITE,false,http://www.citycamp.dk/,https://campio.no/campsite/city-camp,BICYCLE|CITY|DUMP|ELECTRICITY|FISHING|GRASS|HANDICAP|HIKING|PETS|RECEPTION|RESTAURANT|SHOP|SHOWER|SWIMMING|TARMAC|TRASH|WATER|WC|WIFI
64b9818c90df3c000d65e84c,Tempo Camping,DK,,"Strandvejen 34, 6720 Nordby",55.43814,8.386941,sea,,Esbjerg,6,false,false,false,false,false,false,CAMPSITE,false,https://www.facebook.com/people/tempo-camping/100064191755203/,https://campio.no/campsite/tempo-camping,
64b9818c90df3c000d65e721,DCU-Camping Aarhus - Blommehaven,DK,,"Ørneredevej 35, 8270 Århus",56.11028,10.23217,sea,,Aarhus,6,false,false,false,false,true,true,CAMPSITE,false,https://www.dcu.dk/dcu-camping/aarhus-blommehaven,https://campio.no/campsite/dcu-camping-aarhus-blommehaven,WC|CITY|HIKING|SHOP|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|FRESHWATER|HANDICAP|BAKERY|BBQ|COOKING|BICYCLE|FISHING|DEFIBRILLATOR|SAUNA|TANK
64b9818c90df3c000d65e76e,Helsingør Camping,DK,,"Strandalleen 2, 3000 Helsingør",56.04332,12.60506,sea,,Helsingborg,6,true,false,true,false,true,true,CAMPSITE,false,https://helsingorcamping.dk/,https://campio.no/campsite/helsingor-camping,CITY|FISHING|SAUNA|CAFE|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|SHOP|TANK|BAKERY|LANDMARK|MOUNTAINBIKE|HIKING|CANOE_KAYAK_STARTINGPOINT|SWIMMING|LOOKOUT_POINT|BBQ|COOKING|DEFIBRILLATOR|FIRE_EXTINGUISHER
6984971b40e133886883fc9c,Kastrup Campervan Parking,DK,,"2770 Kastrup, Denmark",55.6419699,12.6494922,sea,,Copenhagen,6,true,false,true,false,true,false,CAMPSITE,false,,https://campio.no/campsite/kastrup-campervan-parking,LAUNDRY|PETS|ELECTRICITY|POWER|TRASH|WIFI|PLAYGROUND|SHOWER|WC|WATER|SWIMMING|FISHING|BICYCLE|HIKING|SHOP|CITY|RESTAURANT|TARMAC
6984971a40e133886883fc98,Kastrup,DK,,"33 Kastrup Strandpark 2770 Kastrup, Denmark",55.6418,12.6493,sea,,Copenhagen,6,true,true,true,false,true,false,CAMPSITE,false,https://www.havneguide.dk/havn/kastrup-ny-lystbaadehavn,https://campio.no/campsite/kastrup,PETS|WATER|DUMP|TRASH|WC|SHOWER|BAKERY|ELECTRICITY|WIFI|LAUNDRY|LANDMARK|MOUNTAINBIKE|FISHING|SWIMMING|LOOKOUT_POINT|PLAYGROUND|TARMAC|HIKING|CITY|RESTAURANT|BEACH
64b9818c90df3c000d65e7f3,Rindby Camping,DK,,"Kirkevejen 18, 6720 Rindby",55.42623,8.391466,sea,,Esbjerg,7,true,false,true,false,true,false,CAMPSITE,false,http://www.rindbycamping.dk/,https://campio.no/campsite/rindby-camping,TV|CITY|WIFI|RESTAURANT|PETS|FRESHWATER|TANK|PITSTOP|TRASH|WC|SHOWER|ELECTRICITY|LAUNDRY|HIKING|FISHING|SWIMMING|PLAYGROUND|BBQ|COOKING
64b9818c90df3c000d65e7fc,Rødgård Camping,DK,,"Kirkevejen 13, 6720 Rindby",55.42684,8.390715,sea,,Esbjerg,7,true,false,true,false,true,false,CAMPSITE,false,https://rodgaard-camping.dk/,https://campio.no/campsite/rodgard-camping,FRESHWATER|TANK|PITSTOP|TRASH|WC|SHOWER|ELECTRICITY|HIKING|FISHING|SWIMMING|PLAYGROUND|BAR|BBQ|COOKING|BICYCLE|CLIMBING|RESTAURANT
64b9818c90df3c000d65e73d,Feldberg Familie Camping,DK,,"Kirkevejen 3 - 5, 6720 Fanø",55.42893,8.391782,sea,,Esbjerg,7,false,false,false,false,true,true,CAMPSITE,false,https://feldbergfamiliecamping.dk/,https://campio.no/campsite/feldberg-familie-camping,MINIGOLF|ELECTRICITY|RESTAURANT|CITY|SHOP|LAUNDRY|DUMP|PITSTOP|PETS|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|TUMBLEDRY|TANK|MOUNTAINBIKE|BBQ|COOKING|BICYCLE|FISHING|SAUNA
6984971c40e133886883feab,Egå Marina,DK,,"Egå Havvej 35-37 8250 Egå, Denmark",56.2107,10.2876,sea,,Aarhus,7,true,false,true,false,true,false,CAMPSITE,false,https://egaa-marina.dk/,https://campio.no/campsite/ega-marina,BAKERY|BBQ|BICYCLE|CAFE|CITY|DEFIBRILLATOR|DUMP|ELECTRICITY|FAMILY_WC|FISHING|FITNESS_CENTER|HIKING|LAUNDRY|LOOKOUT_POINT|NURSERY|PETS|PLAYGROUND|RESTAURANT|SHOP|SHOWER|SWIMMING|TRASH|TUMBLEDRY|WATER|WC|WIFI
64b9818c90df3c000d65e73e,Feldberg Strand Camping,DK,,"Kirkevejen 39, 6720 Rindby",55.42327,8.3836,sea,,Esbjerg,8,true,false,true,false,true,false,CAMPSITE,false,http://www.feldbergstrandcamping.dk/,https://campio.no/campsite/feldberg-strand-camping,SHOP|HIKING|FISHING|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|TANK|BAKERY|MOUNTAINBIKE|SWIMMING|LOOKOUT_POINT|BAR|BBQ|COOKING|BICYCLE|RESTAURANT
64b9818c90df3c000d65e701,Charlottenlund Fort Camping,DK,,"Strandvejen 144 B, 2920 Charlottenlund",55.74463,12.58509,sea,,Copenhagen,8,true,true,true,false,true,false,CAMPSITE,false,https://campingcopenhagen.dk/,https://campio.no/campsite/charlottenlund-fort-camping,BAKERY|BEACH|BICYCLE|CAFE|CANOE_KAYAK_STARTINGPOINT|CHARGING|CITY|COOKING|DUMP|ELECTRICITY|FISHING|FRESHWATER|HANDICAP|HIKING|LANDMARK|LAUNDRY|LOOKOUT_POINT|PETS|PITSTOP|PLAYGROUND|RECEPTION|RESTAURANT|SHOP|SHOWER|SWIMMING|TANK|TRASH|TUMBLEDRY|TV|WC|WIFI
6984971b40e133886883fcab,Børkop,DK,,"11 Brejning Strand 7080 Børkop, Denmark",55.6742,9.689,sea,,Vejle,10,true,false,true,false,false,false,CAMPSITE,false,https://www.brejninghavn.dk/,https://campio.no/campsite/borkop,BBQ|CAFE|COOKING|DEFIBRILLATOR|ELECTRICITY|FRESHWATER|HIKING|LANDMARK|LOOKOUT_POINT|PETS|PLAYGROUND|RESTAURANT|SHOP|SHOWER|SWIMMING|TRASH|WC|WIFI
64b9818c90df3c000d65e816,Sjelborg Camping,DK,,"Sjelborg Strandvej 9, 6710 Esbjerg V",55.54366,8.339456,sea,,Esbjerg,11,true,false,true,false,true,false,CAMPSITE,false,http://www.sjelborgcamping.dk/,https://campio.no/campsite/sjelborg-camping,FISHING|HIKING|PETS|FRESHWATER|TANK|PITSTOP|TRASH|WC|SHOWER|ELECTRICITY|SWIMMING|PLAYGROUND|BBQ|COOKING|HANDICAP
64b9818c90df3c000d65e704,Copenhagen Camping,DK,,"Bachersmindevej 11, 2791 Dragør",55.58249,12.62879,sea,,Copenhagen,11,false,false,false,false,false,false,CAMPSITE,false,http://www.copenhagencamping.dk/,https://campio.no/campsite/copenhagen-camping,WC|CITY|SHOP|SHOWER|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|FRESHWATER|HANDICAP|BAKERY|TANK|COOKING|BICYCLE|POOL
64b9818c90df3c000d65e70e,Darum Camping,DK,,"Alsædvej 24, 6740 Bramming",55.43449,8.641198,sea,,Esbjerg,12,false,false,false,false,true,false,CAMPSITE,false,www.darumcamping.dk,https://campio.no/campsite/darum-camping,SHOP|FISHING|LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|BAKERY|TANK|LANDMARK|MOUNTAINBIKE|HIKING|BAR|DEFIBRILLATOR|RESTAURANT
6984971c40e133886883fec1,Skødstrup,DK,,"68B Åstrup Strandvej 8541 Skødstrup, Denmark",56.2462,10.3388,sea,,Aarhus,12,true,false,true,false,true,false,CAMPSITE,false,https://www.kblsail.dk/havn/autocamperwohnmobil/,https://campio.no/campsite/skodstrup,BICYCLE|CITY|DUMP|ELECTRICITY|FISHING|GRASS|HIKING|LAUNDRY|LOOKOUT_POINT|MOUNTAINBIKE|PETS|PLAYGROUND|SHOP|SHOWER|SURFING|SWIMMING|TRASH|WATER|WC|WIFI
64b9818c90df3c000d65e7d8,Nordsjællands Feriepark og Camping,DK,,"Stormlugen 20, 3140 Ålsgårde",56.08081,12.51228,sea,,Helsingborg,12,false,false,false,false,false,false,CAMPSITE,false,http://www.skibstrup-camping.dk/,https://campio.no/campsite/nordsjaellands-feriepark-og-camping,LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|SHOP
6984971a40e133886883fbaf,Lieblingsplatz Fanoe,DK,,"Gammeltoft Vej 3 6720 Fanø, Denmark",55.3593347,8.4637057,sea,,Esbjerg,13,true,false,true,false,true,false,CAMPSITE,false,http://www.lieblingsplatz-fanoe.com/,https://campio.no/campsite/lieblingsplatz-fanoe,BAKERY|BBQ|BICYCLE|CAFE|CITY|COOKING|DISHWASHER|DUMP|ELECTRICITY|FISHING|FRESHWATER|GRASS|HANDICAP|HIKING|KIDSCLUB|LANDMARK|LAUNDRY|MOUNTAINBIKE|PETS|PLAYGROUND|RECEPTION|SHOWER|SURFING|SWIMMING|TRASH|TUMBLEDRY|WATER|WC|WIFI
64b9818c90df3c000d65e842,Sønderho Ny Camping,DK,,"Gammeltoftvej 3, 6720 Sønderho",55.35964,8.464451,sea,,Esbjerg,13,false,false,false,false,true,true,CAMPSITE,false,http://www.nycamping.dk/,https://campio.no/campsite/sonderho-ny-camping,BAR|COOKING|BICYCLE|FISHING|ELECTRICITY|HORSE_RIDING|POOL|SAUNA
64b9818c90df3c000d65e765,Hagen Strand Camping,DK,,"Hagenvej 105C, 7080 Børkop",55.65909,9.729168,sea,,Vejle,13,true,false,true,false,true,false,CAMPSITE,false,http://www.hagenstrandcamping.dk/,https://campio.no/campsite/hagen-strand-camping,LAUNDRY|DUMP|PITSTOP|PETS|ELECTRICITY|TRASH|WIFI|PLAYGROUND|SHOWER|WC|FRESHWATER|HANDICAP|TANK|BAKERY|POOL|FISHING|SWIMMING
64b9818c90df3c000d65e7cf,Mørkholt Strand Camping,DK,,"Hagenvej 105 B, 7080 Børkop",55.65679,9.725734,sea,,Vejle,13,true,false,true,false,true,false,CAMPSITE,false,http://www.morkholt.dk/,https://campio.no/campsite/morkholt-strand-camping,FRESHWATER|TANK|PITSTOP|TRASH|WC|SHOWER|BAKERY|ELECTRICITY|WIFI|POOL|LAUNDRY|CANOE_KAYAK_STARTINGPOINT|SWIMMING|PLAYGROUND|BBQ|COOKING|FISHING|DEFIBRILLATOR|HANDICAP|RESTAURANT|PETS
6984971f40e1338868840180,Aabybro,DK,,"12 Gjøl Havn 9440 Aabybro, Denmark",57.0621,9.702,sea,,Aalborg,13,true,false,true,true,true,true,CAMPSITE,false,https://marinaguide.dk/gjoel-havn/om-havnen,https://campio.no/campsite/aabybro,BBQ|BICYCLE|BOAT|CANOE_KAYAK_STARTINGPOINT|CITY|DEFIBRILLATOR|DUMP|ELECTRICITY|FAMILY_WC|FISHING|GRASS|HANDICAP|HIKING|LAUNDRY|MOUNTAINBIKE|PETS|PLAYGROUND|RESTAURANT|SAUNA|SHOP|SHOWER|SWIMMING|TRASH|TUMBLEDRY|WATER|WC|WIFI
64b9818c90df3c000d65e6f3,Camping Klitten,DK,,"Sønderho Strandvej 11, 6720 Fanø",55.3489,8.463685,sea,,Esbjerg,14,false,false,false,false,false,false,CAMPSITE,false,https://www.facebook.com/campingklitten/,https://campio.no/campsite/camping-klitten,
64b9818c90df3c000d65e6fa,First Camp Ajstrup Strand – Aarhus,DK,,"Ajstrup Strandvej 81, 8340 Malling",56.04125,10.26446,sea,,Aarhus,14,true,false,true,false,true,false,CAMPSITE,false,https://ajstrupstrandcamping.dk/,https://campio.no/campsite/campone-ajstrup-strand,CITY|CAFE|SWIMMING|PETS|FRESHWATER|TANK|PITSTOP|TRASH|WC|SHOWER|ELECTRICITY|WIFI|POOL|LAUNDRY|BBQ|COOKING|FISHING|HANDICAP|RESTAURANT|SHOP|PLAYGROUND
